profile_id,profile_picture,friend_count,post_count,account_age_days,likes_per_post,comments_per_post,shared_links,about_section,suspicious_activity
P08694,0,275,53,3350,28.23,13.62,88,1,0
P08695,1,4078,144,987,15.87,6.08,51,0,0
P08696,1,4754,355,2529,35.62,18.78,70,0,0
P08697,1,2945,597,516,4.04,9.41,19,0,0
P08698,1,4647,982,81,48.32,12.45,28,0,0
P08699,1,4774,476,118,9.34,13.0,82,0,0
P08700,1,4698,21,1660,17.85,1.82,74,0,0
P08701,1,364,330,1326,24.05,17.04,96,0,0
P08702,1,1973,291,3286,44.51,3.28,49,0,0
P08703,0,794,235,27,36.13,7.95,14,0,0
P08704,0,589,28,2024,7.24,13.45,30,0,0
P08705,0,4294,694,2828,21.93,1.1,12,1,0
P08706,1,4313,937,497,27.15,11.61,55,0,0
P08707,1,740,159,2584,35.11,8.2,18,1,0
P08708,1,4745,909,2566,28.59,1.28,69,0,0
P08709,0,2194,529,193,22.87,14.53,27,0,0
P08710,1,669,549,591,38.28,10.03,21,1,0
P08711,1,1437,100,2489,18.9,6.07,27,0,0
P08712,0,4760,289,1857,49.36,1.69,79,0,0
P08713,1,855,376,1059,47.39,10.95,32,0,0
P08714,1,2377,172,2305,35.37,6.12,44,1,0
P08715,1,4990,342,112,44.13,18.93,47,1,0
P08716,1,4033,927,1317,19.66,11.83,62,0,0
P08717,1,1893,877,1737,29.07,5.7,25,1,0
P08718,1,1186,578,2061,13.63,10.57,86,0,0
P08719,1,1842,190,1690,44.28,10.79,0,0,0
P08720,1,326,438,2958,23.55,14.54,61,0,0
P08721,0,3226,554,2187,26.81,18.04,92,1,0
P08722,1,2400,634,1394,43.23,19.25,71,0,0
P08723,0,4278,789,1450,39.86,14.36,2,0,0
P08724,0,4550,342,3168,16.09,10.92,76,0,0
P08725,1,4101,707,2744,4.37,4.5,83,1,0
P08726,1,4015,844,3559,8.1,8.06,4,0,0
P08727,1,4306,124,1365,16.95,9.78,44,0,0
P08728,0,50,607,2917,15.26,2.57,11,0,0
P08729,0,1468,889,3563,1.92,5.13,47,0,0
P08730,0,1009,668,3571,21.6,19.69,80,0,0
P08731,0,4472,551,3503,5.29,15.13,13,0,0
P08732,1,3557,359,2236,11.04,9.64,52,0,0
P08733,0,1074,502,2129,39.37,4.52,89,0,0
P08734,1,153,172,3251,24.74,11.47,93,0,0
P08735,0,581,886,957,18.65,4.64,44,0,0
P08736,1,787,393,2945,9.27,3.86,31,0,0
P08737,0,4886,460,3014,43.31,1.88,29,0,0
P08738,0,3381,684,3486,45.18,6.92,11,0,0
P08739,0,2267,119,1128,25.93,10.83,99,0,0
P08740,1,4258,272,2428,46.06,3.19,82,0,0
P08741,1,970,357,2769,23.24,4.01,43,0,0
P08742,1,647,385,2376,5.36,7.82,24,1,0
P08743,1,945,912,3320,0.85,9.79,96,0,0
P08744,0,4784,875,2119,6.42,15.25,41,0,0
P08745,1,1495,857,1696,31.13,11.33,20,0,0
P08746,1,2047,886,132,16.05,12.35,60,0,0
P08747,0,1172,933,3311,32.42,13.92,65,1,0
P08748,0,4218,932,3149,25.4,9.02,20,1,0
P08749,0,4899,318,569,16.65,6.86,25,0,0
P08750,0,2886,260,2508,10.93,16.01,31,0,0
P08751,1,4158,280,124,4.05,16.57,90,0,0
P08752,0,732,328,1034,39.12,3.08,16,0,0
P08753,0,3087,123,3539,40.95,19.07,3,1,0
P08754,0,3461,475,3478,27.07,18.6,38,0,0
P08755,1,1657,277,2988,7.85,17.42,14,0,0
P08756,1,478,92,2074,13.18,8.45,32,0,0
P08757,0,1137,958,206,47.76,16.84,60,0,0
P08758,0,3953,546,3293,11.3,12.56,13,0,0
P08759,0,976,822,311,2.84,4.11,89,0,0
P08760,1,236,127,2429,27.5,15.5,46,0,0
P08761,0,2523,531,1785,13.1,8.12,1,1,0
P08762,1,4043,772,1338,47.87,5.84,83,0,0
P08763,1,597,166,3279,28.74,17.57,89,1,0
P08764,1,1702,830,295,48.29,17.25,65,1,0
P08765,0,2176,235,401,39.28,17.29,47,1,0
P08766,1,2557,31,1458,36.15,17.19,63,1,0
P08767,1,164,230,1596,41.52,11.08,65,1,0
P08768,0,2324,190,121,30.24,12.34,47,0,0
P08769,0,3039,841,750,0.56,18.98,80,0,0
P08770,0,569,935,105,19.62,2.59,17,0,0
P08771,0,3328,656,2838,10.95,16.13,50,0,0
P08772,0,140,612,1059,21.72,10.53,3,1,0
P08773,1,685,590,1573,23.53,19.57,80,0,0
P08774,1,686,507,71,6.39,12.78,32,0,0
P08775,1,3280,456,567,1.17,3.25,22,1,0
P08776,0,2763,671,3238,6.91,16.31,52,0,0
P08777,1,3590,254,1244,42.87,13.45,12,0,0
P08778,0,2038,278,75,37.79,2.98,70,0,0
P08779,1,1074,970,2769,39.94,0.18,57,0,0
P08780,0,2225,699,1009,13.82,10.87,62,0,0
P08781,0,1341,972,3282,11.8,4.83,64,0,0
P08782,1,1689,721,2275,1.87,17.34,41,0,0
P08783,0,3010,752,452,23.61,5.02,94,1,0
P08784,1,363,55,765,19.12,13.26,99,1,0
P08785,1,1067,648,486,41.79,6.9,88,0,0
P08786,1,2640,105,2715,34.09,7.01,39,1,0
P08787,1,3749,580,1497,7.21,3.64,93,0,0
P08788,1,2030,701,829,49.36,10.05,20,0,0
P08789,0,617,191,2838,38.53,11.59,82,1,0
P08790,1,4454,277,1940,36.01,11.62,79,1,0
P08791,1,3146,543,970,10.83,17.13,32,1,0
P08792,0,1982,174,489,45.26,13.05,69,0,0
P08793,0,193,769,2423,23.7,14.8,41,0,0
P08794,1,4458,634,2278,14.88,6.47,36,0,0
P08795,1,1119,84,1935,32.74,8.41,71,0,0
P08796,1,4202,987,2749,10.59,0.37,0,0,0
P08797,0,526,947,3296,45.38,1.58,76,0,0
P08798,1,1952,727,474,42.72,7.7,25,0,0
P08799,0,4879,215,3648,23.25,4.19,79,1,0
P08800,1,1782,13,1103,9.53,16.26,38,0,0
P08801,1,2673,36,1709,24.83,13.53,46,0,0
P08802,0,2397,26,1599,7.46,19.41,55,1,0
P08803,1,3724,663,3281,13.49,17.74,57,1,0
P08804,1,2589,575,3368,24.14,19.55,27,1,0
P08805,1,3526,69,1195,1.06,7.31,56,0,0
P08806,1,3849,153,3160,38.29,9.69,86,0,0
P08807,1,1634,437,225,9.85,7.45,70,1,0
P08808,1,3009,764,2190,43.33,19.29,87,0,0
P08809,0,93,270,707,1.11,8.05,71,0,0
P08810,0,3794,540,1714,26.61,2.34,44,0,0
P08811,0,3366,995,53,38.83,5.01,64,0,0
P08812,1,2946,73,2243,11.9,8.5,3,0,0
P08813,1,88,795,1752,35.38,12.06,60,1,0
P08814,0,2550,570,3560,36.04,12.36,60,1,0
P08815,1,2814,754,2892,31.89,15.18,42,0,0
P08816,1,1445,840,2345,18.21,12.96,18,0,0
P08817,1,4621,148,1453,39.25,9.83,85,1,0
P08818,0,1830,505,2584,31.42,0.6,99,0,0
P08819,1,2741,9,578,29.52,13.9,0,0,0
P08820,0,554,643,1698,40.96,1.71,18,0,0
P08821,0,3764,501,499,12.23,9.38,50,0,0
P08822,1,2434,61,2671,11.62,17.93,63,0,0
P08823,0,680,387,2888,19.32,11.94,62,0,0
P08824,0,1631,894,205,3.66,3.98,28,0,0
P08825,1,202,773,1941,16.87,16.16,18,1,0
P08826,0,4542,729,2927,20.31,6.01,42,1,0
P08827,1,3918,231,1160,24.75,11.55,69,1,0
P08828,0,3139,847,2455,12.7,12.72,88,0,0
P08829,0,4873,583,278,45.34,14.62,38,0,0
P08830,0,2225,987,1468,14.25,1.3,22,1,0
P08831,0,1686,527,676,42.58,17.09,0,0,0
P08832,1,828,549,940,22.25,2.28,60,1,0
P08833,1,4654,688,2318,35.91,1.89,78,0,0
P08834,1,2022,444,440,5.55,9.14,24,0,0
P08835,1,102,320,1251,27.23,7.44,3,0,0
P08836,0,1557,893,2174,48.04,1.09,0,0,0
P08837,1,4211,82,1293,33.31,3.32,39,1,0
P08838,1,4954,433,1843,41.01,8.78,20,0,0
P08839,1,4087,16,1783,13.05,16.58,42,0,0
P08840,0,2511,368,1875,40.01,2.43,9,1,0
P08841,1,103,667,2534,17.56,2.09,65,0,0
P08842,1,3438,683,547,24.25,16.1,16,0,0
P08843,0,2857,907,3226,9.4,9.85,12,1,0
P08844,1,806,581,985,24.28,7.2,90,1,0
P08845,0,4655,582,2984,25.79,9.23,91,0,0
P08846,1,2074,254,2819,31.12,8.22,9,0,0
P08847,1,526,455,2066,43.43,15.64,51,0,0
P08848,1,3436,642,424,15.24,0.19,9,1,0
P08849,1,297,560,2983,49.21,8.66,46,0,0
P08850,0,4872,532,2105,42.38,3.18,8,1,0
P08851,1,360,391,2470,20.15,6.17,97,0,0
P08852,1,3717,319,1798,11.33,2.24,45,1,0
P08853,0,4599,219,3619,3.57,8.54,67,0,0
P08854,1,1976,698,2891,11.72,12.87,53,0,0
P08855,1,2077,413,1683,44.23,13.23,67,0,0
P08856,0,3411,31,3173,14.6,15.93,3,1,0
P08857,0,2173,714,3147,6.9,16.3,74,0,0
P08858,0,4691,787,1948,1.13,11.95,0,1,0
P08859,1,1589,753,65,14.88,7.06,84,0,0
P08860,1,1389,15,814,10.81,1.03,58,0,0
P08861,1,3514,408,1174,5.11,0.72,24,1,0
P08862,1,262,827,2949,47.55,2.27,8,0,0
P08863,1,2983,172,1809,13.38,19.68,24,1,0
P08864,1,2919,648,436,0.31,15.72,81,1,0
P08865,0,1863,178,789,47.21,8.1,70,0,0
P08866,1,1,870,2020,28.93,9.32,25,1,0
P08867,1,1933,572,3139,4.14,14.75,55,1,0
P08868,1,393,496,234,1.57,10.29,48,0,0
P08869,1,305,935,1738,5.39,7.21,81,0,0
P08870,0,529,103,674,29.57,6.99,64,0,0
P08871,1,4623,316,2145,3.09,4.19,60,0,0
P08872,0,3379,706,1032,28.41,17.71,8,1,0
P08873,1,964,767,926,32.63,8.28,9,0,0
P08874,0,4019,975,3575,7.38,15.05,10,0,0
P08875,1,670,587,760,24.42,11.48,95,0,0
P08876,0,4068,782,3561,48.19,15.08,84,1,0
P08877,0,2252,180,2474,41.82,6.42,35,0,0
P08878,0,2672,131,226,36.17,15.04,55,1,0
P08879,0,1713,662,1776,25.89,15.8,31,1,0
P08880,0,4044,154,2064,19.71,2.09,82,0,0
P08881,1,4816,358,2610,22.57,1.83,71,0,0
P08882,1,635,234,2275,38.23,19.71,34,0,0
P08883,0,3499,759,705,27.71,2.36,85,0,0
P08884,0,4652,164,1815,38.23,13.7,3,1,0
P08885,1,1117,716,1261,48.49,14.96,92,0,0
P08886,1,2154,426,3452,32.03,1.27,61,0,0
P08887,1,4223,676,1410,30.16,14.93,62,0,0
P08888,1,37,487,668,20.31,8.39,94,1,0
P08889,0,1632,212,2301,9.84,5.49,7,0,0
P08890,0,4293,924,3379,18.71,13.31,75,0,0
P08891,0,3775,765,1845,26.0,16.66,68,1,0
P08892,1,2054,156,1337,1.74,11.46,60,0,0
P08893,1,4085,688,1324,23.79,17.41,93,1,0
P08894,1,3403,74,117,43.11,0.45,62,0,0
P08895,0,518,434,1868,48.83,14.77,60,0,0
P08896,0,2241,177,2097,42.78,3.39,98,1,0
P08897,0,2363,795,1813,8.6,5.72,36,0,0
P08898,1,1041,841,1587,7.75,11.45,3,0,0
P08899,0,4715,644,3252,19.67,5.49,55,0,0
P08900,1,1394,636,542,11.27,3.36,42,0,0
P08901,0,2869,311,2374,33.8,17.71,20,0,0
P08902,1,3676,831,1526,4.23,18.13,57,0,0
P08903,1,3721,126,3567,22.19,0.73,15,0,0
P08904,1,3772,376,2991,14.02,10.0,52,0,0
P08905,1,234,344,1269,29.77,4.07,17,0,0
P08906,1,3140,224,601,39.85,17.27,56,1,0
P08907,1,446,16,3614,46.18,9.25,94,0,0
P08908,1,4705,496,2149,48.19,9.57,37,0,0
P08909,1,7,992,3301,17.56,12.55,31,0,0
P08910,1,4557,472,387,42.79,1.11,96,0,0
P08911,1,999,864,1602,29.6,2.55,18,0,0
P08912,1,1334,310,1727,34.61,9.97,83,0,0
P08913,1,133,757,3282,42.56,19.33,47,0,0
P08914,0,2432,136,2696,6.51,16.87,73,0,0
P08915,0,55,474,3501,47.37,17.79,25,1,0
P08916,1,3185,216,338,27.37,2.74,81,0,0
P08917,1,1111,195,2231,16.8,19.17,44,0,0
P08918,1,3179,200,55,16.94,14.6,44,0,0
P08919,1,1523,365,3026,37.55,6.51,14,1,0
P08920,1,143,718,1305,33.93,17.29,99,1,0
P08921,1,2916,527,2619,36.47,14.95,17,0,0
P08922,0,2103,399,1151,12.65,14.73,30,0,0
P08923,1,619,524,716,8.51,14.69,14,0,0
P08924,1,1886,589,1749,36.09,16.02,92,0,0
P08925,0,2020,213,1662,14.92,18.97,14,1,0
P08926,1,1408,340,3055,11.12,2.74,64,0,0
P08927,1,2921,328,3579,10.73,19.99,86,0,0
P08928,0,4734,958,2263,7.42,17.45,45,0,0
P08929,0,3373,118,3161,21.34,8.83,74,0,0
P08930,1,3476,424,2991,13.05,3.15,15,0,0
P08931,0,836,692,313,44.69,9.08,54,1,0
P08932,0,3902,835,2280,34.46,15.57,29,0,0
P08933,0,1585,841,2792,37.19,12.05,92,1,0
P08934,1,4875,866,2622,20.18,5.59,40,1,0
P08935,1,836,372,887,30.01,8.14,66,1,0
P08936,1,2557,648,246,25.04,19.09,16,0,0
P08937,0,2859,178,2489,8.37,16.08,25,0,0
P08938,1,4360,431,1922,2.39,2.48,72,0,0
P08939,0,1397,719,2182,34.18,10.91,80,0,0
P08940,0,3822,944,3063,6.06,18.62,63,1,0
P08941,1,4397,401,1025,2.87,0.69,94,0,0
P08942,0,3430,393,160,22.09,0.85,57,0,0
P08943,1,804,980,2187,36.9,14.33,94,0,0
P08944,1,1075,882,2351,38.44,11.51,74,0,0
P08945,0,4194,565,1483,43.67,0.92,85,0,0
P08946,1,2640,78,1737,9.96,19.92,2,0,0
P08947,1,3084,782,124,49.28,11.6,27,1,0
P08948,1,1413,906,2984,38.16,9.84,95,1,0
P08949,0,4452,423,1908,7.86,8.95,3,0,0
P08950,1,1663,117,1370,42.04,14.01,39,0,0
P08951,0,2975,367,1617,24.95,9.17,74,0,0
P08952,1,4106,105,1977,3.33,13.18,56,0,0
P08953,0,4176,104,3395,6.6,9.77,64,0,0
P08954,1,2053,302,2454,21.69,12.21,46,0,0
P08955,0,2420,629,3540,26.53,16.1,79,0,0
P08956,0,2528,893,163,47.37,16.34,33,1,0
P08957,1,4317,740,861,10.79,16.98,44,0,0
P08958,1,1940,147,2287,23.71,4.06,31,1,0
P08959,1,3152,865,1236,11.29,1.22,43,1,0
P08960,1,1946,149,2196,27.92,16.72,96,0,0
P08961,0,514,815,2631,45.47,0.85,10,0,0
P08962,1,220,255,3174,28.39,4.27,35,0,0
P08963,1,227,81,1206,25.5,10.52,12,0,0
P08964,0,2337,15,504,37.51,17.11,56,1,0
P08965,1,4388,900,524,7.38,17.94,83,0,0
P08966,1,3264,192,1403,45.28,12.56,24,0,0
P08967,1,955,722,1767,28.88,19.34,69,1,0
P08968,1,1497,73,2822,34.32,14.6,36,1,0
P08969,1,1280,276,3095,40.95,10.55,89,0,0
P08970,0,1978,60,700,31.75,2.69,3,0,0
P08971,0,1529,972,3204,32.06,8.58,25,0,0
P08972,1,4483,950,1017,36.48,16.45,81,1,0
P08973,0,2662,535,49,2.61,5.67,12,1,0
P08974,0,2413,534,3005,19.11,11.57,71,0,0
P08975,1,2705,342,694,48.15,19.67,50,1,0
P08976,1,3535,394,25,12.9,3.49,46,0,0
P08977,0,4284,942,2697,27.11,2.03,32,0,0
P08978,1,917,257,10,8.77,15.91,79,0,0
P08979,1,1201,197,807,16.16,0.5,41,0,0
P08980,0,2422,52,1125,35.85,12.87,30,1,0
P08981,1,1621,650,2058,32.15,6.71,39,0,0
P08982,1,759,270,3183,20.72,14.48,86,1,0
P08983,1,4289,200,2819,46.9,2.41,15,1,0
P08984,1,1488,395,2817,38.75,6.6,55,1,0
P08985,0,4258,377,972,13.4,0.34,73,0,0
P08986,1,4371,890,3238,23.27,4.7,35,1,0
P08987,0,4459,675,2454,43.9,9.67,94,0,0
P08988,1,1665,603,1068,1.12,3.55,95,0,0
P08989,1,2002,534,841,29.07,11.99,84,1,0
P08990,1,459,922,2764,11.6,2.36,79,0,0
P08991,0,3021,87,358,3.19,14.9,55,0,0
P08992,0,2290,397,2601,45.64,18.43,92,1,0
P08993,0,1365,181,284,40.81,7.72,47,1,0
P08994,1,3201,866,2447,9.26,10.56,79,1,0
P08995,0,4752,282,1474,41.85,9.77,57,1,0
P08996,1,1383,532,1635,7.32,15.71,14,0,0
P08997,0,2135,560,3515,23.81,19.88,71,0,0
P08998,1,4837,189,2435,36.29,14.71,14,1,0
P08999,0,3032,204,3427,26.69,4.29,20,0,0
P09000,1,3709,967,2831,42.54,13.92,63,0,0
P09001,1,1521,43,424,30.84,12.32,84,0,0
P09002,1,1623,299,1029,21.6,4.2,6,1,0
P09003,1,681,639,3625,46.26,4.82,51,1,0
P09004,1,3134,993,1919,1.81,13.06,18,0,0
P09005,1,3261,700,2488,24.42,16.16,85,0,0
P09006,0,4994,681,355,33.04,15.25,45,1,0
P09007,0,4696,278,2966,41.8,12.13,37,0,0
P09008,1,3419,712,2812,27.06,18.75,12,1,0
P09009,1,1867,384,553,44.28,14.62,89,0,0
P09010,1,3609,636,1886,21.31,10.84,43,0,0
P09011,0,1199,803,267,15.86,16.32,21,1,0
P09012,0,2823,310,1915,48.69,5.81,70,0,0
P09013,0,2948,877,3039,33.36,5.27,34,0,0
P09014,0,3978,527,1240,21.29,19.43,2,0,0
P09015,0,3625,856,63,43.91,19.0,98,1,0
P09016,0,4578,273,2489,34.15,17.61,15,0,0
P09017,0,168,481,2588,31.9,4.29,44,1,0
P09018,1,2021,805,1298,36.43,11.75,15,0,0
P09019,0,2194,450,469,36.91,10.7,65,1,0
P09020,1,438,531,3287,24.65,4.06,80,1,0
P09021,0,3260,530,2019,20.97,8.96,37,1,0
P09022,1,4255,524,1836,45.46,9.3,23,0,0
P09023,1,4909,16,2023,24.86,4.81,85,1,0
P09024,0,2449,717,1589,10.79,19.1,49,0,0
P09025,1,4681,29,877,26.08,9.85,86,0,0
P09026,0,863,469,1217,1.72,10.5,82,1,0
P09027,1,139,810,2759,36.17,11.97,56,0,0
P09028,0,4423,303,2060,6.35,17.74,55,0,0
P09029,1,224,554,221,5.59,10.67,85,1,0
P09030,1,557,92,1728,47.32,10.82,80,0,0
P09031,0,1573,881,1419,38.63,4.8,65,1,0
P09032,1,385,577,880,20.71,12.06,77,1,0
P09033,0,520,630,838,11.98,7.62,91,1,0
P09034,1,3972,820,751,42.17,12.94,76,0,0
P09035,1,2834,583,269,48.43,6.01,80,0,0
P09036,1,3142,845,3369,25.42,14.31,72,0,0
P09037,0,1833,161,1634,29.0,12.38,61,1,0
P09038,1,4542,972,731,12.15,9.49,13,0,0
P09039,1,3161,841,2891,29.46,1.93,65,0,0
P09040,0,3501,327,615,20.03,12.54,59,0,0
P09041,0,4202,966,3503,42.28,17.19,20,1,0
P09042,0,1499,780,1431,18.86,3.42,34,0,0
P09043,1,2963,729,2112,32.44,1.69,29,0,0
P09044,0,1477,253,3109,10.17,0.79,80,1,0
P09045,1,903,439,2075,4.53,0.64,38,0,0
P09046,0,1631,570,1312,2.02,16.84,24,0,0
P09047,0,3986,543,1902,20.78,14.55,43,0,0
P09048,1,1170,850,2284,8.18,4.05,58,0,0
P09049,1,2327,119,3197,49.67,18.34,98,1,0
P09050,1,4119,974,383,39.92,2.71,5,0,0
P09051,1,1744,821,2373,34.67,7.48,2,0,0
P09052,1,2039,513,84,40.17,9.04,35,0,0
P09053,0,119,629,2796,13.14,1.52,0,0,0
P09054,0,3857,548,245,43.96,6.95,33,0,0
P09055,1,1675,978,2435,49.78,2.04,64,1,0
P09056,1,1320,96,2976,14.49,15.8,25,0,0
P09057,1,4950,870,2313,49.23,0.94,17,1,0
P09058,0,1015,369,2808,16.02,0.34,35,1,0
P09059,0,4543,416,803,0.59,14.65,5,0,0
P09060,0,1743,256,3276,18.36,15.62,74,0,0
P09061,1,1942,127,2275,49.88,9.91,43,0,0
P09062,1,3541,358,239,31.76,6.36,39,0,0
P09063,1,1446,155,1096,34.77,4.73,29,0,0
P09064,0,3616,656,387,11.92,2.34,77,1,0
P09065,1,3894,56,2425,7.3,9.68,73,1,0
P09066,1,1724,581,2259,44.28,9.82,30,1,0
P09067,0,2272,947,2842,20.67,9.12,57,0,0
P09068,1,4062,555,675,0.21,15.57,54,1,0
P09069,0,4281,723,2696,14.71,2.0,35,0,0
P09070,0,71,686,170,9.79,13.4,78,1,0
P09071,1,4169,652,1175,30.19,8.03,29,0,0
P09072,1,2200,75,1700,37.81,4.82,47,0,0
P09073,1,2143,157,808,24.87,13.63,77,0,0
P09074,1,3757,84,2151,9.29,3.95,86,0,0
P09075,0,3181,321,3293,2.9,4.62,16,1,0
P09076,1,1481,308,1305,15.68,19.97,26,0,0
P09077,1,2875,529,3459,40.3,17.77,62,0,0
P09078,1,4860,283,2419,20.98,13.94,76,0,0
P09079,1,4079,899,128,12.61,6.32,13,0,0
P09080,0,1096,41,3475,1.04,10.73,25,0,0
P09081,0,4307,893,2267,24.8,2.53,42,0,0
P09082,1,723,884,1196,34.24,6.68,74,0,0
P09083,0,3239,133,471,9.52,1.36,0,0,0
P09084,1,2378,613,1883,26.86,12.21,23,1,0
P09085,0,4846,648,3035,21.04,17.15,19,0,0
P09086,0,3214,403,3524,35.2,16.19,71,0,0
P09087,0,2871,492,2655,43.03,17.12,7,0,0
P09088,1,4489,221,1525,15.35,3.49,29,0,0
P09089,0,4607,228,3123,45.24,13.0,17,0,0
P09090,1,4781,805,2141,35.35,19.13,76,1,0
P09091,1,3919,451,1599,1.86,15.67,99,0,0
P09092,0,1720,997,1044,39.56,0.07,82,0,0
P09093,1,3399,305,2153,24.73,17.65,12,0,0
P09094,1,1857,827,1871,47.27,14.12,47,0,0
P09095,1,2765,908,1223,16.18,2.44,59,1,0
P09096,1,2396,118,1867,29.56,6.28,25,0,0
P09097,0,3764,610,1375,47.81,2.35,8,1,0
P09098,0,4021,861,3352,13.56,14.6,97,1,0
P09099,1,3886,937,1305,23.6,0.07,52,0,0
P09100,0,2562,323,611,37.62,9.29,94,0,0
P09101,1,2446,920,2896,34.55,20.0,70,0,0
P09102,1,3667,158,1562,41.94,17.02,8,1,0
P09103,0,2261,238,3316,25.99,11.74,25,0,0
P09104,1,3617,395,947,15.95,13.88,32,0,0
P09105,0,1312,319,1598,26.75,12.07,32,0,0
P09106,0,1864,846,853,17.5,16.22,51,0,0
P09107,0,2305,188,1909,8.82,17.72,39,0,0
P09108,1,1807,308,2476,27.75,15.33,3,0,0
P09109,0,2741,248,1977,2.42,3.64,27,0,0
P09110,1,3336,537,1061,1.83,7.45,53,1,0
P09111,1,997,700,1442,3.23,15.69,67,1,0
P09112,1,2319,505,301,33.63,16.46,97,0,0
P09113,1,3207,393,638,20.35,12.58,48,1,0
P09114,1,598,651,70,24.71,14.28,5,0,0
P09115,0,1083,405,1922,17.17,3.49,32,1,0
P09116,1,3581,999,645,12.68,7.45,4,0,0
P09117,1,3086,180,1788,17.92,10.69,82,0,0
P09118,1,2302,20,2572,9.67,19.67,17,0,0
P09119,1,2784,674,173,33.94,15.98,2,0,0
P09120,1,721,582,1998,5.09,3.85,97,1,0
P09121,1,1154,593,89,25.85,7.05,1,0,0
P09122,1,16,154,2415,23.84,4.34,64,0,0
P09123,1,991,827,2848,15.1,3.05,34,0,0
P09124,1,4973,866,3278,5.11,2.4,50,1,0
P09125,0,2232,558,3133,35.17,19.31,67,0,0
P09126,1,3462,193,2366,28.48,18.13,34,1,0
P09127,1,1446,223,823,40.47,9.66,71,0,0
P09128,1,1465,398,550,11.78,10.97,43,0,0
P09129,1,3767,748,59,39.58,16.77,28,0,0
P09130,1,3627,279,1128,14.6,12.98,35,0,0
P09131,0,3083,979,1262,5.63,14.65,77,1,0
P09132,1,1543,9,1485,6.75,15.82,41,1,0
P09133,1,79,375,126,11.05,9.66,93,0,0
P09134,0,3287,471,82,34.12,19.5,6,0,0
P09135,1,1271,151,1243,12.2,12.57,12,1,0
P09136,1,1564,855,3479,30.19,12.67,21,0,0
P09137,1,1713,615,945,12.83,2.82,56,0,0
P09138,0,1009,123,1640,18.26,19.75,44,1,0
P09139,1,772,696,1952,44.49,1.42,53,0,0
P09140,1,482,801,1995,25.02,19.71,1,0,0
P09141,1,2392,552,2633,30.01,18.21,71,0,0
P09142,0,3179,423,2694,9.46,17.13,56,1,0
P09143,1,1581,522,3501,6.58,13.47,84,0,0
P09144,1,2521,729,889,20.66,12.18,83,0,0
P09145,1,1105,512,573,42.77,19.93,74,0,0
P09146,1,3709,925,512,12.05,19.48,33,1,0
P09147,0,3361,170,3150,31.08,16.24,43,1,0
P09148,1,4270,849,1909,43.6,1.74,68,0,0
P09149,1,841,793,64,46.72,7.44,52,0,0
P09150,1,3534,564,1964,49.69,17.32,61,0,0
P09151,1,1872,124,2230,38.15,14.05,93,0,0
P09152,1,3505,174,1089,3.75,2.44,32,0,0
P09153,0,3320,503,2882,43.57,6.96,75,0,0
P09154,1,2728,776,3279,44.28,0.39,68,1,0
P09155,0,954,776,2101,27.86,17.86,0,0,0
P09156,0,1595,384,1244,3.37,14.94,34,0,0
P09157,1,2288,710,2283,23.83,8.72,24,0,0
P09158,1,4435,767,888,10.54,15.21,3,0,0
P09159,1,743,683,611,22.11,18.67,72,0,0
P09160,1,1494,570,3006,36.21,5.6,66,1,0
P09161,1,3346,951,437,33.38,5.72,93,0,0
P09162,1,4110,105,3051,39.0,9.65,83,1,0
P09163,1,1988,946,1126,23.83,14.14,9,0,0
P09164,0,207,636,1459,25.54,19.86,19,0,0
P09165,1,1083,527,2741,46.78,3.26,39,1,0
P09166,1,2412,37,3010,31.56,6.84,66,1,0
P09167,1,3311,394,1444,37.38,7.27,74,0,0
P09168,0,4010,754,3179,33.23,14.52,14,0,0
P09169,0,396,920,523,32.02,17.73,27,0,0
P09170,0,1957,476,1466,45.68,3.68,34,0,0
P09171,0,4889,466,3577,17.82,14.27,6,0,0
P09172,1,208,721,2451,21.38,18.19,53,0,0
P09173,0,432,504,2390,18.99,2.43,96,0,0
P09174,0,2656,314,799,38.26,12.7,41,0,0
P09175,0,2436,284,3398,43.42,4.05,37,0,0
P09176,0,4678,463,2261,17.88,8.82,82,0,0
P09177,0,4527,679,1023,7.12,2.54,63,0,0
P09178,1,4446,263,1579,24.71,13.67,56,0,0
P09179,1,133,609,321,49.22,8.03,28,1,0
P09180,0,638,645,3149,10.18,11.35,65,1,0
P09181,1,1228,428,3126,22.6,10.47,82,1,0
P09182,1,3369,364,2831,13.57,13.88,72,1,0
P09183,0,4212,180,2903,46.13,17.91,5,1,0
P09184,1,4019,733,3142,27.55,5.59,80,0,0
P09185,1,1290,875,3139,28.94,11.9,1,0,0
P09186,1,2196,993,179,0.41,11.48,38,0,0
P09187,1,1703,660,2427,32.64,6.3,5,0,0
P09188,0,2226,243,2980,15.32,9.99,13,0,0
P09189,1,2195,312,1704,25.67,0.81,89,0,0
P09190,1,4560,75,449,26.55,8.54,17,0,0
P09191,1,975,880,1284,29.61,5.41,69,1,0
P09192,0,1028,261,3518,41.18,17.28,75,0,0
P09193,1,525,230,1660,14.95,7.16,21,1,0
P09194,1,2327,702,2178,12.81,3.84,77,1,0
P09195,1,2546,379,1257,39.79,10.59,12,0,0
P09196,0,835,645,903,35.94,16.22,72,1,0
P09197,1,2483,308,1177,11.28,7.08,95,1,0
P09198,1,2863,763,329,0.04,16.94,9,1,0
P09199,1,2734,387,636,33.3,6.52,26,1,0
